seqnames,start,end,width,strand,WT1,WT2,WT3,KO1,KO2
chr5,105557770,105558170,401,*,75.35,33.04,37.11,34.58,59.03
chr7,12897570,12897970,401,*,144.71,53.91,49.48,65.31,102.63
chr4,16159570,16159970,401,*,90.9,45.21,36.22,49.94,66.3
chr10,111721032,111721432,401,*,118.4,50.43,38.87,61.47,79.01
chr10,121689595,121689995,401,*,43.06,31.3,26.51,26.89,38.14
chr18,44757700,44758100,401,*,86.11,34.78,28.27,46.1,54.49
chr2,116989324,116989724,401,*,40.66,27.82,19.44,20.49,38.14
chr3,135608123,135608523,401,*,70.56,30.43,30.04,40.98,47.23
chr8,60968590,60968990,401,*,46.64,11.3,15.02,24.33,24.52
chr2,93187361,93187761,401,*,34.68,27.82,26.51,16.65,42.69
chr10,75951732,75952132,401,*,32.29,12.17,9.72,7.68,29.06
chr3,20294912,20295312,401,*,56.21,31.3,18.55,44.82,27.25
chr11,82255578,82255978,401,*,19.14,10.43,17.67,7.68,23.61
chr8,115555447,115555847,401,*,50.23,32.17,27.39,24.33,49.04
chr13,37595199,37595599,401,*,22.72,23.48,20.32,11.53,30.88
chr9,90237813,90238213,401,*,78.94,48.69,37.11,51.23,59.94
chr4,149698420,149698820,401,*,35.88,19.13,25.62,19.21,34.51
chr7,107594857,107595257,401,*,282.25,96.51,96.3,158.8,164.38
chr13,18794444,18794844,401,*,37.08,17.39,8.84,16.65,25.43
chr7,46058872,46059272,401,*,31.1,17.39,30.04,17.93,34.51
chr17,63921627,63922027,401,*,46.64,16.52,19.44,28.17,27.25
chr2,129549811,129550211,401,*,40.66,15.65,16.79,16.65,31.79
chr3,40846632,40847032,401,*,161.46,59.13,37.11,99.89,75.38
chr16,45967491,45967891,401,*,32.29,15.65,20.32,19.21,26.34
chr5,43948868,43949268,401,*,29.9,15.65,21.2,19.21,25.43
chr9,78451390,78451790,401,*,34.68,8.69,22.97,17.93,26.34
chr3,9515543,9515943,401,*,28.7,11.3,13.25,11.53,23.61
chr13,23431299,23431699,401,*,21.53,12.17,17.67,12.81,19.98
chrX,53607720,53608120,401,*,40.66,20,12.37,16.65,31.79
chr10,54117770,54118170,401,*,182.99,93.9,40.64,106.29,99.9
chr11,46127733,46128133,401,*,80.13,40.87,38.87,35.86,67.21
chr7,122208345,122208745,401,*,35.88,20.87,27.39,14.09,41.78
chr13,45371640,45372040,401,*,44.25,22.61,25.62,26.89,32.7
chr2,43555059,43555459,401,*,20.33,14.78,9.72,10.25,18.16
chr9,37247455,37247855,401,*,89.7,37.39,41.53,53.79,59.94
chr1,131548569,131549353,785,*,55.02,31.3,27.39,30.74,45.41
chr5,76337083,76337483,401,*,22.72,15.65,15.9,12.81,21.8
chr18,36744418,36744818,401,*,119.6,49.56,53.01,56.35,93.55
chr1,164898769,164899169,401,*,57.41,21.74,25.62,24.33,42.69
chr18,4336449,4336849,401,*,41.86,33.04,12.37,23.05,35.42
chr16,64873732,64874132,401,*,99.27,47.82,37.99,60.19,59.94
chr11,16670281,16670681,401,*,37.08,16.52,8.84,17.93,21.8
chr10,63460333,63460733,401,*,28.7,22.61,25.62,16.65,32.7
chr15,30468808,30469208,401,*,113.62,54.78,37.99,60.19,73.56
chr12,32856889,32857289,401,*,78.94,37.39,28.27,43.54,49.95
chr13,45897565,45897965,401,*,34.68,18.26,19.44,23.05,25.43
chr18,62059034,62059434,401,*,34.68,8.69,15.9,12.81,26.34
chr13,74808189,74808589,401,*,108.83,43.47,42.41,62.75,63.57
chr7,92560962,92561362,401,*,203.32,89.56,72.45,117.82,129.87
chr17,88113323,88113723,401,*,46.64,20,29.16,28.17,33.6
chr1,13980255,13980655,401,*,29.9,22.61,22.09,17.93,31.79
chr10,125388817,125389217,401,*,33.49,29.56,25.62,19.21,39.96
chr12,75529393,75529793,401,*,32.29,16.52,18.55,20.49,24.52
chr2,126934018,126934418,401,*,40.66,6.96,17.67,15.37,29.06
chr11,114844100,114844500,401,*,43.06,22.61,22.97,25.61,33.6
chr5,66697081,66697481,401,*,22.72,13.04,15.02,8.96,24.52
chr12,8947695,8948095,401,*,37.08,24.35,22.09,19.21,36.33
chr2,178264373,178264773,401,*,40.66,20,26.51,24.33,31.79
chr4,21712177,21712577,401,*,27.51,14.78,10.6,7.68,25.43
chr2,60854998,60855398,401,*,65.78,39.13,34.46,40.98,52.68
chr17,86484287,86484687,401,*,21.53,8.69,21.2,7.68,26.34
chr10,105490739,105491139,401,*,65.78,24.35,18.55,34.58,35.42
chr19,16015639,16016039,401,*,72.96,40.87,39.76,46.1,57.22
chr2,144247340,144247740,401,*,155.48,78.25,68.03,96.05,108.08
chr14,20478796,20479196,401,*,35.88,30.43,25.62,24.33,37.24
chr10,111103087,111103487,401,*,125.58,47.82,45.06,70.44,77.2
chr8,57800354,57800754,401,*,28.7,16.52,13.25,11.53,25.43
chr10,70195299,70195699,401,*,68.17,44.34,30.04,46.1,49.95
chr15,37906028,37906428,401,*,33.49,14.78,14.14,14.09,25.43
chr17,21488731,21489131,401,*,148.3,54.78,37.99,70.44,92.64
chr16,23374830,23375230,401,*,104.05,40,36.22,42.26,79.01
chr10,110805007,110805407,401,*,37.08,20,7.07,19.21,23.61
chr15,62057481,62057881,401,*,74.15,26.08,25.62,44.82,39.96
chr13,80949037,80949437,401,*,49.04,33.04,23.86,33.3,35.42
chr13,5779407,5779807,401,*,52.62,20,12.37,30.74,26.34
chr8,41001891,41002291,401,*,43.06,26.95,16.79,23.05,32.7
chr13,24463753,24464153,401,*,33.49,12.17,15.02,8.96,30.88
chr13,103920265,103920665,401,*,155.48,71.3,68.03,81.96,117.16
chr1,186444768,186445168,401,*,45.45,17.39,17.67,20.49,30.88
chrX,108834271,108834671,401,*,150.69,55.65,55.66,94.77,82.65
chr1,194879571,194879971,401,*,87.31,47.82,42.41,32.02,87.19
chr3,56007932,56008332,401,*,31.1,13.04,12.37,16.65,20.89
chr11,87422400,87422800,401,*,28.7,13.04,11.49,15.37,19.98
chr1,54914436,54914836,401,*,27.51,14.78,13.25,14.09,22.71
chr9,74871276,74871676,401,*,57.41,22.61,27.39,24.33,44.5
chr17,88042412,88042812,401,*,56.21,22.61,32.69,24.33,47.23
chr13,30259916,30260316,401,*,29.9,22.61,12.37,14.09,27.25
chr4,117041438,117041838,401,*,34.68,17.39,13.25,17.93,25.43
chr12,72664646,72665046,401,*,185.38,93.04,71.57,92.21,144.4
chr16,57280186,57280586,401,*,39.47,16.52,19.44,23.05,27.25
chr6,50114248,50114648,401,*,45.45,30.43,28.27,26.89,42.69
chr7,99468782,99469182,401,*,43.06,22.61,43.29,19.21,53.58
chr1,55808678,55809078,401,*,47.84,20,22.97,17.93,39.96
chr3,144242000,144242400,401,*,25.12,13.91,11.49,14.09,18.16
chr13,23746382,23746782,401,*,94.48,47.82,41.53,47.38,71.75
chrX,103555061,103555461,401,*,31.1,12.17,11.49,12.81,21.8
chr14,50896105,50896505,401,*,33.49,28.69,21.2,19.21,36.33
chr17,17624650,17625050,401,*,217.67,107.82,81.28,148.55,127.15
chr18,43393341,43393741,401,*,58.6,26.08,25.62,28.17,45.41
chr6,146409857,146410257,401,*,62.19,28.69,11.49,24.33,45.41
chr5,86066521,86066921,401,*,89.7,38.26,29.16,39.7,61.76
chr4,3986131,3986531,401,*,29.9,21.74,27.39,23.05,29.97
chr3,148989420,148989820,401,*,98.07,40,24.74,52.51,57.22
chr18,3337200,3337600,401,*,403.05,170.42,116.62,235.64,214.34
chr11,11667568,11667968,401,*,27.51,20,9.72,15.37,22.71
chr11,58199249,58199649,401,*,34.68,10.43,19.44,24.33,19.07
chr12,77092401,77092801,401,*,22.72,17.39,17.67,17.93,20.89
chr2,160667264,160667664,401,*,44.25,9.56,22.97,19.21,31.79
chr6,138140298,138140698,401,*,68.17,33.04,24.74,40.98,43.59
chr6,5496218,5496618,401,*,119.6,52.17,41.53,67.87,70.84
chr14,17743666,17744066,401,*,50.23,12.17,14.14,25.61,26.34
chrX,53268902,53269302,401,*,46.64,16.52,22.97,21.77,35.42
chr2,138245906,138246306,401,*,98.07,37.39,39.76,53.79,59.94
chr7,83859659,83860059,401,*,82.52,33.04,36.22,62.75,39.96
chr3,14880309,14880709,401,*,39.47,20.87,14.14,24.33,25.43
chr7,110862891,110863291,401,*,51.43,32.17,22.97,25.61,45.41
chr2,124775730,124776130,401,*,51.43,28.69,27.39,24.33,47.23
chr15,50889072,50889472,401,*,29.9,17.39,12.37,17.93,21.8
chr3,149281368,149281768,401,*,37.08,16.52,18.55,17.93,28.15
chr3,157635696,157636096,401,*,64.58,24.35,19.44,23.05,46.32
chr8,60954636,60955036,401,*,27.51,16.52,9.72,12.81,22.71
chr6,135350189,135350589,401,*,38.27,20.87,15.02,15.37,33.6
chr18,39666160,39666560,401,*,39.47,30.43,25.62,29.45,32.7
chr4,123990633,123991033,401,*,20.33,14.78,19.44,10.25,24.52
chr10,111411543,111411943,401,*,39.47,13.91,22.09,19.21,29.06
chr5,53401054,53401454,401,*,53.82,15.65,37.11,26.89,41.78
chr6,148761457,148761857,401,*,39.47,16.52,18.55,24.33,25.43
chr1,72870176,72870576,401,*,47.84,14.78,22.97,19.21,35.42
chr2,3641003,3641403,401,*,26.31,22.61,10.6,10.25,29.06
chr10,67185465,67185865,401,*,76.54,25.22,41.53,43.54,52.68
chr2,160067882,160068282,401,*,43.06,16.52,35.34,28.17,35.42
chr10,53629928,53630328,401,*,300.19,151.29,122.81,181.85,207.07
chr1,167644870,167645270,401,*,16.74,16.52,22.09,11.53,25.43
chr1,118389137,118389537,401,*,142.32,79.99,55.66,69.15,111.71
chr6,59011705,59012105,401,*,38.27,24.35,16.79,23.05,28.15
chr6,37615093,37615493,401,*,39.47,25.22,10.6,23.05,27.25
chr3,59130457,59130857,401,*,49.04,26.08,15.02,29.45,30.88
chr2,148732267,148732667,401,*,145.91,70.43,60.96,74.28,112.62
chr1,20939052,20939452,401,*,43.06,14.78,25.62,21.77,31.79
chr4,132794023,132794423,401,*,25.12,16.52,27.39,14.09,31.79
chrX,16618352,16618752,401,*,150.69,60.86,49.48,78.12,91.73
chr2,25627807,25628207,401,*,28.7,25.22,24.74,14.09,36.33
chrX,93689232,93689632,401,*,28.7,24.35,22.97,26.89,24.52
chr14,118910567,118910967,401,*,40.66,26.95,22.97,23.05,37.24
chr4,32531437,32531837,401,*,35.88,28.69,10.6,19.21,30.88
chr3,36771587,36771987,401,*,51.43,16.52,18.55,34.58,23.61
chr3,130400704,130401104,401,*,47.84,19.13,22.09,29.45,28.15
chr8,122407672,122408072,401,*,33.49,20.87,20.32,17.93,29.97
chr7,145293200,145293600,401,*,62.19,30.43,21.2,30.74,42.69
chr10,23840511,23840911,401,*,33.49,25.22,8.84,17.93,25.43
chr5,74253825,74254225,401,*,56.21,21.74,28.27,25.61,42.69
chr5,53466382,53466782,401,*,32.29,14.78,12.37,16.65,22.71
chr6,40393229,40393629,401,*,28.7,19.13,15.9,15.37,25.43
chr1,58727033,58727433,401,*,44.25,22.61,30.04,24.33,38.14
chr13,20187665,20188065,401,*,29.9,20.87,19.44,17.93,27.25
chr2,142764546,142764946,401,*,44.25,26.08,19.44,28.17,29.97
chr8,26689932,26690332,401,*,25.12,12.17,12.37,11.53,19.98
chr7,89841830,89842230,401,*,28.7,12.17,21.2,12.81,28.15
chr3,121307581,121307981,401,*,23.92,13.04,19.44,12.81,24.52
chr12,110682878,110683278,401,*,37.08,18.26,21.2,17.93,32.7
chr3,68778595,68778995,401,*,26.31,20,15.02,12.81,26.34
chr1,127850176,127850576,401,*,37.08,16.52,22.09,20.49,28.15
chr18,25122040,25122440,401,*,45.45,19.13,11.49,24.33,26.34
chr5,14514778,14515178,401,*,20.33,24.35,11.49,17.93,19.98
chr3,19953887,19954287,401,*,112.42,56.52,33.57,76.84,55.4
chr5,45534360,45534760,401,*,31.1,14.78,21.2,16.65,26.34
chr8,120811989,120812389,401,*,27.51,13.04,17.67,11.53,25.43
chr3,35932657,35933057,401,*,178.2,67.82,68.03,71.72,132.6
chr4,102792353,102792753,401,*,41.86,26.08,27.39,24.33,37.24
chr13,97546148,97546548,401,*,49.04,16.52,21.2,23.05,34.51
chr13,5803607,5804007,401,*,51.43,30.43,23.86,37.14,31.79
chr18,53158633,53159033,401,*,51.43,22.61,19.44,34.58,28.15
chr6,121271978,121272378,401,*,35.88,16.52,16.79,17.93,26.34
chr18,83870749,83871149,401,*,53.82,26.95,24.74,29.45,40.87
chr1,38557586,38557986,401,*,26.31,13.91,26.51,19.21,25.43
chr9,32716044,32716444,401,*,27.51,19.13,18.55,7.68,33.6
chr7,25436210,25436610,401,*,47.84,20.87,30.04,29.45,34.51
chr2,154044749,154045149,401,*,27.51,7.83,15.9,7.68,24.52
chr1,23867356,23867756,401,*,29.9,24.35,13.25,16.65,28.15
chr1,56972163,56972563,401,*,52.62,16.52,19.44,20.49,38.14
chr8,46851607,46852007,401,*,63.39,31.3,30.92,32.02,51.77
chr2,166021061,166021461,401,*,41.86,19.13,24.74,16.65,38.14
chr2,22822267,22822667,401,*,37.08,16.52,19.44,25.61,21.8
chr12,40223135,40223535,401,*,581.25,267.8,166.99,350.89,338.76
chr12,98737362,98737762,401,*,32.29,32.17,30.92,30.74,33.6
chr15,39735210,39735610,401,*,46.64,33.91,24.74,29.45,40.87
chr7,114317368,114317768,401,*,52.62,23.48,20.32,26.89,37.24
chr3,21806496,21806896,401,*,40.66,18.26,18.55,25.61,24.52
chr18,53254475,53254875,401,*,61,34.78,32.69,29.45,53.58
chr10,4612681,4613081,401,*,75.35,40.87,30.92,48.66,47.23
chr2,150840083,150840483,401,*,156.67,91.3,70.68,105.01,109.89
chr9,25151691,25152091,401,*,434.14,208.68,136.95,261.25,248.85
chr1,131184310,131184710,401,*,29.9,14.78,25.62,16.65,29.97
chr15,50866874,50867274,401,*,68.17,49.56,24.74,52.51,43.59
chr14,14633155,14633555,401,*,157.87,67.82,44.18,102.45,79.92
chr13,81155339,81155739,401,*,25.12,15.65,19.44,14.09,24.52
chr3,61409669,61410069,401,*,76.54,33.91,28.27,37.14,52.68
chr7,6283500,6283900,401,*,83.72,45.21,37.11,48.66,62.67
chr4,102570263,102570663,401,*,87.31,59.99,44.18,73,56.31
chr13,3547874,3548274,401,*,32.29,14.78,15.02,14.09,25.43
chr11,120902421,120902821,401,*,59.8,26.08,30.92,24.33,50.86
chr13,90515890,90516290,401,*,301.39,123.47,67.15,171.61,149.85
chr3,65922478,65922878,401,*,105.25,46.95,33.57,57.63,67.21
chr9,31163325,31163725,401,*,44.25,33.91,22.09,30.74,34.51
chr13,114885198,114885598,401,*,51.43,24.35,23.86,24.33,41.78
chr7,128220928,128221328,401,*,47.84,10.43,16.79,17.93,32.7
chr10,111083296,111083696,401,*,40.66,11.3,16.79,23.05,22.71
chr8,56063096,56063496,401,*,43.06,14.78,10.6,17.93,27.25
chr10,120202073,120202473,401,*,28.7,24.35,22.97,21.77,29.06
chr2,117962558,117962958,401,*,44.25,22.61,21.2,15.37,40.87
chr7,38183627,38184027,401,*,108.83,36.52,27.39,37.14,74.47
chr18,38144622,38145022,401,*,32.29,21.74,27.39,17.93,34.51
chr11,111096622,111097022,401,*,83.72,37.39,25.62,40.98,57.22
chrX,139998343,139998743,401,*,29.9,14.78,10.6,15.37,19.98
chr4,22402021,22402421,401,*,62.19,34.78,31.81,29.45,56.31
chr10,69185856,69186256,401,*,145.91,46.95,33.57,93.49,53.58
chr13,10107319,10107719,401,*,47.84,23.48,18.55,32.02,28.15
chr9,22411286,22411686,401,*,117.21,48.69,47.71,56.35,82.65
chr6,31233296,31233696,401,*,28.7,19.13,15.9,20.49,20.89
chr13,20133661,20134061,401,*,43.06,14.78,27.39,26.89,29.97
chr15,26016330,26016730,401,*,38.27,20.87,13.25,19.21,27.25
chr8,60867714,60868114,401,*,70.56,37.39,20.32,43.54,39.96
chr11,16589317,16589717,401,*,49.04,20.87,10.6,29.45,22.71
chr13,33004423,33004823,401,*,178.2,81.73,59.2,112.7,102.63
chr2,84113662,84114062,401,*,50.23,24.35,10.6,30.74,24.52
chr10,42089156,42089556,401,*,45.45,15.65,28.27,15.37,41.78
chr2,103944924,103945324,401,*,47.84,29.56,19.44,24.33,38.14
chr1,193844450,193844850,401,*,75.35,24.35,21.2,40.98,39.96
chr4,15957936,15958336,401,*,243.98,107.82,86.59,126.78,168.93
chr1,131691415,131691815,401,*,71.76,29.56,40.64,28.17,63.57
chr1,24699296,24699696,401,*,61,25.22,19.44,32.02,36.33
chrX,168639699,168640099,401,*,63.39,27.82,12.37,26.89,39.96
chr10,121507309,121507709,401,*,26.31,13.91,15.9,15.37,21.8
chr3,152122670,152123070,401,*,55.02,24.35,17.67,32.02,30.88
chrX,53716576,53716976,401,*,39.47,24.35,14.14,21.77,29.97
chr19,42563976,42564376,401,*,49.04,29.56,28.27,33.3,38.14
chr5,9111791,9112191,401,*,26.31,24.35,22.09,14.09,32.7
chr10,121305429,121305829,401,*,40.66,22.61,24.74,26.89,31.79
chr7,90023009,90023409,401,*,126.77,59.99,50.36,66.59,88.1
chr7,113186043,113186787,745,*,51.43,36.52,35.34,33.3,49.04
chr3,142496575,142496975,401,*,32.29,16.52,15.02,15.37,25.43
chr10,91137346,91137746,401,*,71.76,33.04,29.16,32.02,57.22
chr4,87942959,87943359,401,*,49.04,20,19.44,35.86,23.61
chr10,9901922,9902322,401,*,186.57,78.25,70.68,119.1,107.17
chr15,68134627,68135027,401,*,31.1,13.04,15.02,15.37,23.61
chr5,17879854,17880254,401,*,59.8,37.39,21.2,34.58,44.5
chr2,79256943,79257343,401,*,71.76,27.82,28.27,48.66,37.24
chrX,8948426,8948826,401,*,27.51,11.3,9.72,8.96,22.71
chr8,94340807,94341207,401,*,31.1,22.61,21.2,21.77,28.15
chr15,59156306,59156706,401,*,47.84,17.39,19.44,20.49,35.42
chr9,102859968,102860368,401,*,61,28.69,27.39,26.89,50.86
chr10,10558015,10558415,401,*,239.2,133.9,81.28,142.15,164.38
chr10,13474213,13474613,401,*,69.37,34.78,22.97,32.02,52.68
chr1,39754643,39755043,401,*,28.7,18.26,29.16,11.53,37.24
chr14,102809984,102810384,401,*,52.62,20.87,20.32,30.74,31.79
chr2,13407239,13407639,401,*,46.64,20.87,19.44,23.05,34.51
chr19,12466126,12466526,401,*,47.84,25.22,25.62,17.93,45.41
chr4,57673278,57673678,401,*,46.64,24.35,21.2,19.21,39.96
chr1,191194055,191194455,401,*,34.68,20,19.44,16.65,30.88
chr15,27925863,27926263,401,*,84.92,47.82,35.34,52.51,57.22
chr15,86189082,86189482,401,*,37.08,30.43,28.27,23.05,39.05
chr5,36574592,36574992,401,*,41.86,20,18.55,24.33,29.06
chr2,66256489,66256889,401,*,248.77,108.69,83.05,140.87,156.21
chrX,56454684,56455084,401,*,38.27,22.61,19.44,14.09,37.24
chr12,40536243,40536643,401,*,83.72,45.21,43.29,56.35,56.31
chr1,137852267,137852667,401,*,47.84,16.52,10.6,21.77,26.34
chr1,35385361,35385761,401,*,21.53,18.26,12.37,7.68,25.43
chr11,75592680,75593080,401,*,37.08,17.39,22.97,10.25,39.05
chr12,110417218,110417618,401,*,23.92,16.52,23.86,11.53,30.88
chr15,9131026,9131426,401,*,59.8,42.6,25.62,46.1,39.96
chr17,26465017,26465417,401,*,19.14,22.61,21.2,11.53,29.06
chr1,166429848,166430248,401,*,159.07,70.43,45.94,90.93,94.45
chr6,35236404,35236804,401,*,37.08,12.17,11.49,11.53,28.15
chr1,170478247,170478647,401,*,49.04,22.61,24.74,19.21,42.69
chr12,95695286,95695686,401,*,120.79,48.69,39.76,70.44,66.3
chr3,106684740,106685140,401,*,53.82,26.95,29.16,25.61,45.41
chr3,136325854,136326254,401,*,110.03,43.47,53.89,52.51,82.65
chr3,36000485,36000885,401,*,186.57,75.65,66.26,107.57,113.53
chr16,52060275,52060675,401,*,101.66,49.56,45.06,73,59.03
chr2,61176666,61177066,401,*,37.08,16.52,10.6,20.49,20.89
chr16,21289603,21290003,401,*,120.79,59.13,65.38,64.03,96.27
chr14,10133866,10134266,401,*,69.37,20.87,11.49,40.98,28.15
chr2,79056121,79056521,401,*,62.19,20,15.9,30.74,32.7
chr10,126330563,126330963,401,*,80.13,42.6,30.92,37.14,62.67
chr15,42965314,42965714,401,*,52.62,13.04,15.9,24.33,28.15
chr8,82939940,82940340,401,*,147.11,40.87,60.96,71.72,90.82
chr12,74013756,74014156,401,*,32.29,16.52,11.49,17.93,20.89
chr10,99169765,99170165,401,*,45.45,20.87,22.97,19.21,38.14
chr3,146110344,146110744,401,*,51.43,24.35,26.51,32.02,34.51
chrX,106134838,106135238,401,*,34.68,13.04,11.49,14.09,23.61
chr10,17772441,17772841,401,*,113.62,44.34,37.99,55.07,72.66
chr7,7136569,7136969,401,*,101.66,44.34,31.81,44.82,70.84
chr19,47330667,47331067,401,*,34.68,32.17,26.51,19.21,42.69
chr15,41830662,41831062,401,*,173.42,79.12,45.94,107.57,88.1
chr5,75835657,75836057,401,*,46.64,21.74,17.67,17.93,37.24
chr1,74715531,74715931,401,*,33.49,15.65,21.2,15.37,30.88
chr2,140395146,140395546,401,*,352.82,173.03,106.91,218.99,207.98
chr18,80372885,80373285,401,*,31.1,18.26,18.55,11.53,31.79
chr4,88763392,88763792,401,*,46.64,24.35,18.55,28.17,29.97
chr2,51376592,51376992,401,*,25.12,7.83,12.37,7.68,20.89
chr13,63256710,63257110,401,*,44.25,24.35,21.2,35.86,24.52
chr7,10495220,10495620,401,*,70.56,33.04,23.86,38.42,44.5
chr4,62208340,62208740,401,*,92.09,44.34,37.99,51.23,65.39
chr1,46921579,46921979,401,*,45.45,21.74,25.62,32.02,29.97
chr2,45236172,45236572,401,*,34.68,18.26,26.51,17.93,34.51
chr15,53196259,53196659,401,*,33.49,26.95,12.37,17.93,29.06
chr2,43748496,43748896,401,*,46.64,27.82,31.81,24.33,44.5
chr13,109441387,109441787,401,*,31.1,20,20.32,28.17,19.98
chr2,11333255,11333655,401,*,65.78,38.26,28.27,33.3,52.68
chr1,193876286,193876686,401,*,29.9,10.43,18.55,14.09,23.61
chr6,123123099,123123499,401,*,65.78,27.82,22.09,37.14,39.96
chr2,68907670,68908070,401,*,46.64,16.52,26.51,30.74,29.06
chr4,8842794,8843194,401,*,87.31,42.6,30.92,48.66,56.31
chr2,19658210,19658610,401,*,80.13,38.26,41.53,35.86,68.12
chr13,60177525,60177925,401,*,50.23,30.43,15.9,30.74,33.6
chr3,104092781,104093181,401,*,35.88,11.3,14.14,12.81,27.25
chr6,26766815,26767215,401,*,47.84,20,11.49,26.89,24.52
chr6,138141104,138141504,401,*,83.72,28.69,29.16,47.38,47.23
chr11,49203861,49204261,401,*,29.9,18.26,20.32,17.93,26.34
chr19,56422970,56423370,401,*,32.29,10.43,29.16,16.65,30.88
chr10,7207341,7207741,401,*,61,23.48,23.86,28.17,43.59
chr8,34918506,34918906,401,*,41.86,18.26,15.02,19.21,29.06
chr9,86464661,86465061,401,*,138.73,80.86,45.06,66.59,110.8
chr5,68735244,68735644,401,*,259.53,93.04,60.08,170.32,108.08
chr10,75258207,75258607,401,*,46.64,20,22.97,24.33,33.6
chr12,100109961,100110361,401,*,27.51,10.43,36.22,20.49,29.06
chr3,58520281,58520681,401,*,47.84,16.52,17.67,28.17,26.34
chr17,17448659,17449059,401,*,125.58,64.34,37.99,83.24,69.93
chr12,34142739,34143139,401,*,41.86,13.91,20.32,32.02,19.07
chr16,5203296,5203696,401,*,11.96,10.43,25.62,6.4,25.43
chrX,41291137,41291537,401,*,38.27,17.39,15.9,26.89,20.89
chr11,64421836,64422236,401,*,29.9,20,21.2,17.93,29.06
chr18,54846885,54847285,401,*,65.78,46.95,19.44,40.98,45.41
chr16,50432215,50432615,401,*,191.36,97.38,68.91,107.57,132.6
chr6,43666035,43666435,401,*,223.65,107.82,84.82,128.06,151.67
chr15,41788710,41789110,401,*,202.12,98.25,58.31,120.38,120.79
chr2,122581597,122581997,401,*,40.66,22.61,16.79,21.77,29.97
chr8,61621244,61621644,401,*,26.31,11.3,10.6,7.68,23.61
chr10,30810883,30811283,401,*,68.17,35.65,33.57,35.86,53.58
chr9,90270623,90271023,401,*,78.94,21.74,30.04,24.33,63.57
chr11,117781516,117781916,401,*,39.47,22.61,26.51,12.81,45.41
chr3,135825383,135825783,401,*,100.46,59.13,41.53,66.59,65.39
chr7,45361333,45361733,401,*,32.29,12.17,26.51,12.81,32.7
chr3,37128278,37128678,401,*,53.82,21.74,17.67,28.17,33.6
chr19,10510769,10511169,401,*,28.7,21.74,23.86,19.21,29.06
chr10,100487255,100487655,401,*,334.88,128.68,91.89,167.76,206.16
chr7,118304813,118305213,401,*,21.53,13.04,9.72,8.96,19.98
chr1,131015318,131015718,401,*,31.1,21.74,11.49,14.09,28.15
chr18,80196162,80196562,401,*,89.7,39.13,38.87,37.14,74.47
chr2,49743561,49743961,401,*,43.06,28.69,38.87,28.17,45.41
chr11,59183840,59184240,401,*,27.51,10.43,23.86,15.37,25.43
chr12,32146457,32146857,401,*,27.51,14.78,12.37,10.25,24.52
chr18,32389692,32390092,401,*,27.51,20,22.09,17.93,28.15
chr1,133685773,133686173,401,*,27.51,17.39,20.32,21.77,21.8
chr10,67226007,67226407,401,*,34.68,21.74,23.86,19.21,32.7
chr7,106711464,106711864,401,*,26.31,17.39,16.79,15.37,24.52
chr10,111997044,111997444,401,*,43.06,28.69,22.97,29.45,33.6
chr5,5380046,5380446,401,*,129.17,73.04,53.01,69.15,98.09
chr1,57774816,57775216,401,*,37.08,25.22,20.32,21.77,31.79
chr15,34096379,34096779,401,*,40.66,17.39,9.72,19.21,25.43
chr3,138026312,138026712,401,*,39.47,8.69,15.02,17.93,23.61
chr13,63255443,63255843,401,*,45.45,19.13,19.44,17.93,37.24
chr8,57799775,57800175,401,*,62.19,34.78,26.51,47.38,35.42
chr6,50254850,50255250,401,*,65.78,31.3,31.81,28.17,57.22
chr14,27327887,27328287,401,*,37.08,25.22,15.9,21.77,29.97
chrX,51397448,51397848,401,*,33.49,19.13,12.37,15.37,26.34
chr16,75874537,75874937,401,*,44.25,26.95,10.6,28.17,26.34
chr17,87331079,87331479,401,*,65.78,31.3,27.39,30.74,51.77
